platform,series_ticker,series_title,market_ticker,market_title,status,close_time,rules_text,series_metadata
kalshi,KXEPSTEINACCUSERS,Epstein accusers,KXEPSTEINACCUSERS-25NOV01-EPSTEINJBID,"Will Epstein survivors release a document listing Joe Biden as an associate of Jeffrey Epstein before Nov 1, 2025?",finalized,2025-11-01T03:59:00Z,"If Epstein survivors has released a document listing Joe Biden as an associate of Jeffrey Epstein to the public before Nov 1, 2025, then the market resolves to Yes.
Released to the public means the document is made freely accessible to the general public without restriction, can be viewed, downloaded, or accessed by the public (paywalls and similar restrictions still count as public), and the release is intentional by the entity (not a leak or hack). Publishing the full document on a publicly accessible website, making it available through a public records request portal, including it as an attachment to a public filing, distributing to media outlets who publish it in full, or posting on publicly accessible social media platforms all constitute release to the public. Merely describing or summarizing the document's contents, publishing excerpts or portions, showing the document briefly on screen, releasing a redacted version when the unredacted version is specified, or leaking without authorization do NOT constitute release to the public.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/DOCUMENTPUBLIC.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/DOCUMENTPUBLIC.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-03-21T22:52:26.320462Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'any official website or platform operated by entity', 'url': 'https://kalshi.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'entity', 'url': 'https://kalshi.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://semafor.com'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': None, 'ticker': 'KXEPSTEINACCUSERS', 'title': 'Epstein accusers'}}"
kalshi,KXEPSTEINACCUSERS,Epstein accusers,KXEPSTEINACCUSERS-25NOV01-EPSTEINJAYZ,"Will Epstein survivors release a document listing Jay-Z as an associate of Jeffrey Epstein before Nov 1, 2025?",finalized,2025-11-01T03:59:00Z,"If Epstein survivors has released a document listing Jay-Z as an associate of Jeffrey Epstein to the public before Nov 1, 2025, then the market resolves to Yes.
Released to the public means the document is made freely accessible to the general public without restriction, can be viewed, downloaded, or accessed by the public (paywalls and similar restrictions still count as public), and the release is intentional by the entity (not a leak or hack). Publishing the full document on a publicly accessible website, making it available through a public records request portal, including it as an attachment to a public filing, distributing to media outlets who publish it in full, or posting on publicly accessible social media platforms all constitute release to the public. Merely describing or summarizing the document's contents, publishing excerpts or portions, showing the document briefly on screen, releasing a redacted version when the unredacted version is specified, or leaking without authorization do NOT constitute release to the public.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/DOCUMENTPUBLIC.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/DOCUMENTPUBLIC.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-03-21T22:52:26.320462Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'any official website or platform operated by entity', 'url': 'https://kalshi.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'entity', 'url': 'https://kalshi.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://semafor.com'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': None, 'ticker': 'KXEPSTEINACCUSERS', 'title': 'Epstein accusers'}}"
kalshi,KXEPSTEINACCUSERS,Epstein accusers,KXEPSTEINACCUSERS-25NOV01-EPSTEINHKIS,"Will Epstein survivors release a document listing Henry Kissinger as an associate of Jeffrey Epstein before Nov 1, 2025?",finalized,2025-11-01T03:59:00Z,"If Epstein survivors has released a document listing Henry Kissinger as an associate of Jeffrey Epstein to the public before Nov 1, 2025, then the market resolves to Yes.
Released to the public means the document is made freely accessible to the general public without restriction, can be viewed, downloaded, or accessed by the public (paywalls and similar restrictions still count as public), and the release is intentional by the entity (not a leak or hack). Publishing the full document on a publicly accessible website, making it available through a public records request portal, including it as an attachment to a public filing, distributing to media outlets who publish it in full, or posting on publicly accessible social media platforms all constitute release to the public. Merely describing or summarizing the document's contents, publishing excerpts or portions, showing the document briefly on screen, releasing a redacted version when the unredacted version is specified, or leaking without authorization do NOT constitute release to the public.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/DOCUMENTPUBLIC.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/DOCUMENTPUBLIC.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-03-21T22:52:26.320462Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'any official website or platform operated by entity', 'url': 'https://kalshi.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'entity', 'url': 'https://kalshi.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://semafor.com'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': None, 'ticker': 'KXEPSTEINACCUSERS', 'title': 'Epstein accusers'}}"
kalshi,KXEPSTEINACCUSERS,Epstein accusers,KXEPSTEINACCUSERS-25NOV01-EPSTEINHCLI,"Will Epstein survivors release a document listing Hillary Clinton as an associate of Jeffrey Epstein before Nov 1, 2025?",finalized,2025-11-01T03:59:00Z,"If Epstein survivors has released a document listing Hillary Clinton as an associate of Jeffrey Epstein to the public before Nov 1, 2025, then the market resolves to Yes.
Released to the public means the document is made freely accessible to the general public without restriction, can be viewed, downloaded, or accessed by the public (paywalls and similar restrictions still count as public), and the release is intentional by the entity (not a leak or hack). Publishing the full document on a publicly accessible website, making it available through a public records request portal, including it as an attachment to a public filing, distributing to media outlets who publish it in full, or posting on publicly accessible social media platforms all constitute release to the public. Merely describing or summarizing the document's contents, publishing excerpts or portions, showing the document briefly on screen, releasing a redacted version when the unredacted version is specified, or leaking without authorization do NOT constitute release to the public.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/DOCUMENTPUBLIC.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/DOCUMENTPUBLIC.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-03-21T22:52:26.320462Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'any official website or platform operated by entity', 'url': 'https://kalshi.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'entity', 'url': 'https://kalshi.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://semafor.com'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': None, 'ticker': 'KXEPSTEINACCUSERS', 'title': 'Epstein accusers'}}"
kalshi,KXEPSTEINACCUSERS,Epstein accusers,KXEPSTEINACCUSERS-25NOV01-EPSTEINBOBA,"Will Epstein survivors release a document listing Barack Obama as an associate of Jeffrey Epstein before Nov 1, 2025?",finalized,2025-11-01T03:59:00Z,"If Epstein survivors has released a document listing Barack Obama as an associate of Jeffrey Epstein to the public before Nov 1, 2025, then the market resolves to Yes.
Released to the public means the document is made freely accessible to the general public without restriction, can be viewed, downloaded, or accessed by the public (paywalls and similar restrictions still count as public), and the release is intentional by the entity (not a leak or hack). Publishing the full document on a publicly accessible website, making it available through a public records request portal, including it as an attachment to a public filing, distributing to media outlets who publish it in full, or posting on publicly accessible social media platforms all constitute release to the public. Merely describing or summarizing the document's contents, publishing excerpts or portions, showing the document briefly on screen, releasing a redacted version when the unredacted version is specified, or leaking without authorization do NOT constitute release to the public.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/DOCUMENTPUBLIC.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/DOCUMENTPUBLIC.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-03-21T22:52:26.320462Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'any official website or platform operated by entity', 'url': 'https://kalshi.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'entity', 'url': 'https://kalshi.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://semafor.com'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': None, 'ticker': 'KXEPSTEINACCUSERS', 'title': 'Epstein accusers'}}"
kalshi,KXEPSTEINACCUSERS,Epstein accusers,KXEPSTEINACCUSERS-25NOV01-EPSTEINBGAT,"Will Epstein survivors release a document listing Bill Gates as an associate of Jeffrey Epstein before Nov 1, 2025?",finalized,2025-11-01T03:59:00Z,"If Epstein survivors has released a document listing Bill Gates as an associate of Jeffrey Epstein to the public before Nov 1, 2025, then the market resolves to Yes.
Released to the public means the document is made freely accessible to the general public without restriction, can be viewed, downloaded, or accessed by the public (paywalls and similar restrictions still count as public), and the release is intentional by the entity (not a leak or hack). Publishing the full document on a publicly accessible website, making it available through a public records request portal, including it as an attachment to a public filing, distributing to media outlets who publish it in full, or posting on publicly accessible social media platforms all constitute release to the public. Merely describing or summarizing the document's contents, publishing excerpts or portions, showing the document briefly on screen, releasing a redacted version when the unredacted version is specified, or leaking without authorization do NOT constitute release to the public.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/DOCUMENTPUBLIC.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/DOCUMENTPUBLIC.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-03-21T22:52:26.320462Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'any official website or platform operated by entity', 'url': 'https://kalshi.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'entity', 'url': 'https://kalshi.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://semafor.com'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': None, 'ticker': 'KXEPSTEINACCUSERS', 'title': 'Epstein accusers'}}"
kalshi,KXEPSTEINACCUSERS,Epstein accusers,KXEPSTEINACCUSERS-25NOV01-EPSTEINBCLI,"Will Epstein survivors release a document listing Bill Clinton as an associate of Jeffrey Epstein before Nov 1, 2025?",finalized,2025-11-01T03:59:00Z,"If Epstein survivors has released a document listing Bill Clinton as an associate of Jeffrey Epstein to the public before Nov 1, 2025, then the market resolves to Yes.
Released to the public means the document is made freely accessible to the general public without restriction, can be viewed, downloaded, or accessed by the public (paywalls and similar restrictions still count as public), and the release is intentional by the entity (not a leak or hack). Publishing the full document on a publicly accessible website, making it available through a public records request portal, including it as an attachment to a public filing, distributing to media outlets who publish it in full, or posting on publicly accessible social media platforms all constitute release to the public. Merely describing or summarizing the document's contents, publishing excerpts or portions, showing the document briefly on screen, releasing a redacted version when the unredacted version is specified, or leaking without authorization do NOT constitute release to the public.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/DOCUMENTPUBLIC.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/DOCUMENTPUBLIC.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-03-21T22:52:26.320462Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'any official website or platform operated by entity', 'url': 'https://kalshi.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'entity', 'url': 'https://kalshi.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://semafor.com'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': None, 'ticker': 'KXEPSTEINACCUSERS', 'title': 'Epstein accusers'}}"
kalshi,KXEPSTEINACCUSERS,Epstein accusers,KXEPSTEINACCUSERS-25NOV01-EPSTEINADER,"Will Epstein survivors release a document listing Alan Dershowitz as an associate of Jeffrey Epstein before Nov 1, 2025?",finalized,2025-11-01T03:59:00Z,"If Epstein survivors has released a document listing Alan Dershowitz as an associate of Jeffrey Epstein to the public before Nov 1, 2025, then the market resolves to Yes.
Released to the public means the document is made freely accessible to the general public without restriction, can be viewed, downloaded, or accessed by the public (paywalls and similar restrictions still count as public), and the release is intentional by the entity (not a leak or hack). Publishing the full document on a publicly accessible website, making it available through a public records request portal, including it as an attachment to a public filing, distributing to media outlets who publish it in full, or posting on publicly accessible social media platforms all constitute release to the public. Merely describing or summarizing the document's contents, publishing excerpts or portions, showing the document briefly on screen, releasing a redacted version when the unredacted version is specified, or leaking without authorization do NOT constitute release to the public.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/DOCUMENTPUBLIC.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/DOCUMENTPUBLIC.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-03-21T22:52:26.320462Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'any official website or platform operated by entity', 'url': 'https://kalshi.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg News', 'url': 'https://www.bloomberg.com'}, {'name': 'CBS', 'url': 'https://www.cbsnews.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'entity', 'url': 'https://kalshi.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Politico', 'url': 'https://www.politico.com'}, {'name': 'Reuters', 'url': 'https://www.reuters.com'}, {'name': 'Semafor', 'url': 'https://semafor.com'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}], 'tags': None, 'ticker': 'KXEPSTEINACCUSERS', 'title': 'Epstein accusers'}}"
kalshi,KXGOVTFUNDHVOTES,Government funding bill House votes,KXGOVTFUNDHVOTES-25MAR17-256,above 255 or above members of the House of Representatives vote for continuing resolution or any bill funding the government?,finalized,2025-03-12T00:03:04.249072Z,"If 256 or above members of the House of Representatives vote Yea in favor of continuing resolution or any bill funding the government before Mar 17, 2025, then the market resolves to Yes.
Should more than one such vote be held before the End Date, the outcome of the first such vote shall be used to resolve this market.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILLCOUNT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILLCOUNT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-03-21T00:21:47.772567Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXGOVTFUNDHVOTES', 'title': 'Government funding bill House votes'}}"
kalshi,KXGOVTFUNDHVOTES,Government funding bill House votes,KXGOVTFUNDHVOTES-25MAR17-253.0,between 251 to 255 members of the House of Representatives vote for continuing resolution or any bill funding the government?,finalized,2025-03-12T00:03:04.249072Z,"If 251 to 255 members of the House of Representatives vote Yea in favor of continuing resolution or any bill funding the government before Mar 17, 2025, then the market resolves to Yes.
Should more than one such vote be held before the End Date, the outcome of the first such vote shall be used to resolve this market.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILLCOUNT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILLCOUNT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-03-21T00:21:47.772567Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXGOVTFUNDHVOTES', 'title': 'Government funding bill House votes'}}"
kalshi,KXGOVTFUNDHVOTES,Government funding bill House votes,KXGOVTFUNDHVOTES-25MAR17-248.0,between 246 to 250 members of the House of Representatives vote for continuing resolution or any bill funding the government?,finalized,2025-03-12T00:03:04.249072Z,"If 246 to 250 members of the House of Representatives vote Yea in favor of continuing resolution or any bill funding the government before Mar 17, 2025, then the market resolves to Yes.
Should more than one such vote be held before the End Date, the outcome of the first such vote shall be used to resolve this market.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILLCOUNT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILLCOUNT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-03-21T00:21:47.772567Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXGOVTFUNDHVOTES', 'title': 'Government funding bill House votes'}}"
kalshi,KXGOVTFUNDHVOTES,Government funding bill House votes,KXGOVTFUNDHVOTES-25MAR17-242.5,between 240 to 245 members of the House of Representatives vote for continuing resolution or any bill funding the government?,finalized,2025-03-12T00:03:04.249072Z,"If 240 to 245 members of the House of Representatives vote Yea in favor of continuing resolution or any bill funding the government before Mar 17, 2025, then the market resolves to Yes.
Should more than one such vote be held before the End Date, the outcome of the first such vote shall be used to resolve this market.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILLCOUNT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILLCOUNT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-03-21T00:21:47.772567Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXGOVTFUNDHVOTES', 'title': 'Government funding bill House votes'}}"
kalshi,KXGOVTFUNDHVOTES,Government funding bill House votes,KXGOVTFUNDHVOTES-25MAR17-238.5,between 237 to 240 members of the House of Representatives vote for continuing resolution or any bill funding the government?,finalized,2025-03-12T00:03:04.249072Z,"If 237 to 240 members of the House of Representatives vote Yea in favor of continuing resolution or any bill funding the government before Mar 17, 2025, then the market resolves to Yes.
Should more than one such vote be held before the End Date, the outcome of the first such vote shall be used to resolve this market.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILLCOUNT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILLCOUNT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-03-21T00:21:47.772567Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXGOVTFUNDHVOTES', 'title': 'Government funding bill House votes'}}"
